title,start,end,journal,month,year,vol,issue
Exploring the transfer of recent plant photosynthates to soil microbes: mycorrhizal pathway vs direct root exudation , 1537,1551,New Phytologist,March,2015,205,4
Horizontal transfer of carbohydrate metabolism genes into ectomycorrhizal Amanita , 1552,1564,New Phytologist,March,2015,205,4
Host identity is a dominant driver of mycorrhizal fungal community composition during ecosystem development , 1565,1576,New Phytologist,March,2015,205,4
Land-use intensity and host plant identity interactively shape communities of arbuscular mycorrhizal fungi in roots of grassland plants , 1577,1586,New Phytologist,March,2015,205,4
Arctic fungal communities associated with roots of Bistorta vivipara do not respond to the same fine-scale edaphic gradients as the aboveground vegetation , 1587,1597,New Phytologist,March,2015,205,4
Fungi in the future: interannual variation and effects of atmospheric change on arbuscular mycorrhizal fungal communities , 1598,1607,New Phytologist,March,2015,205,4
Temporal patterns of orchid mycorrhizal fungi in meadows and forests as revealed by 454 pyrosequencing , 1608,1618,New Phytologist,March,2015,205,4
A continental view of pine-associated ectomycorrhizal fungal spore banks: a quiescent functional guild with a strong biogeographic pattern , 1619,1631,New Phytologist,March,2015,205,4
Plant phosphorus acquisition in a common mycorrhizal network: regulation of phosphate transporter genes of the Pht1 family in sorghum and flax , 1632,1645,New Phytologist,March,2015,205,4
The New Phytologist Tansley Medal 2014 , 951,952,New Phytologist,February,2015,205,3
"Introducing Tansley insights – short and timely, focussed reviews within the plant sciences ", 953,954,New Phytologist,February,2015,205,3
Tree physiology and bark beetles , 955,957,New Phytologist,February,2015,205,3
When two invasion hypotheses are better than one , 958,960,New Phytologist,February,2015,205,3
"Current controversies and challenges in applying plant hydraulic techniques: International Workshop on Plant Hydraulic Techniques, Ulm University, Germany, September 2014 ", 961,964,New Phytologist,February,2015,205,3
Research frontiers in drought-induced tree mortality: crossing scales and disciplines , 965,969,New Phytologist,February,2015,205,3
Intercellular communication via plasmodesmata , 970,972,New Phytologist,February,2015,205,3
"A worldwide analysis of within-canopy variations in leaf structural, chemical and physiological traits across plant functional types ", 973,993,New Phytologist,February,2015,205,3
The hidden side of plant invasions: the role of genome size , 994,1007,New Phytologist,February,2015,205,3
Spatial and temporal variation in plant hydraulic traits and their relevance for climate change impacts on vegetation , 1008,1014,New Phytologist,February,2015,205,3
Innovative empirical approaches for inferring climate-warming impacts on plants in remote areas , 1015,1021,New Phytologist,February,2015,205,3
Microtubule nucleating and severing enzymes for modifying microtubule array organization and cell morphogenesis in response to environmental cues , 1022,1027,New Phytologist,February,2015,205,3
Hitchhiker's guide to multi-dimensional plant pathology , 1028,1033,New Phytologist,February,2015,205,3
Polyploidy: adaptation to the genomic environment , 1034,1039,New Phytologist,February,2015,205,3
Using plants to elucidate the mechanisms of cytonuclear co-evolution , 1040,1046,New Phytologist,February,2015,205,3
Ecological mechanisms for the coevolution of mating systems and defence , 1047,1053,New Phytologist,February,2015,205,3
Are above- and below-ground phenology in sync? , 1054,1061,New Phytologist,February,2015,205,3
Woody plant encroachment of grasslands: a comparison of terrestrial and wetland settings , 1062,1070,New Phytologist,February,2015,205,3
Relatedness is a poor predictor of negative plant–soil feedbacks , 1071,1075,New Phytologist,February,2015,205,3
The IBO germination quantitative trait locus encodes a phosphatase 2C-related variant with a nonsynonymous amino acid change that interferes with abscisic acid signaling , 1076,1082,New Phytologist,February,2015,205,3
Contrasting nonstructural carbohydrate dynamics of tropical tree seedlings under water deficit and variability , 1083,1094,New Phytologist,February,2015,205,3
Synchrotron X-ray microtomography of xylem embolism in Sequoia sempervirens saplings during cycles of drought and recovery , 1095,1105,New Phytologist,February,2015,205,3
Drought-induced xylem cavitation and hydraulic deterioration: risk factors for urban trees under climate change? , 1106,1116,New Phytologist,February,2015,205,3
Summer drought alters carbon allocation to roots and root respiration in mountain grassland , 1117,1127,New Phytologist,February,2015,205,3
Do water-limiting conditions predispose Norway spruce to bark beetle attack? , 1128,1141,New Phytologist,February,2015,205,3
Linking winter conditions to regional disease dynamics in a wild plant–pathogen metapopulation , 1142,1152,New Phytologist,February,2015,205,3
Changes in root architecture under elevated concentrations of CO2 and nitrogen reflect alternate soil exploration strategies , 1153,1163,New Phytologist,February,2015,205,3
The rhizosphere and hyphosphere differ in their impacts on carbon and nitrogen cycling in forests exposed to elevated CO2 , 1164,1174,New Phytologist,February,2015,205,3
Linking soil microbial communities to vascular plant abundance along a climate gradient , 1175,1182,New Phytologist,February,2015,205,3
Mineral nutrition of campos rupestres plant species on contrasting nutrient-impoverished soil types , 1183,1194,New Phytologist,February,2015,205,3
Inhibitory and toxic effects of extracellular self-DNA in litter: a mechanism for negative plant–soil feedbacks? , 1195,1210,New Phytologist,February,2015,205,3
Climate change and long-term fire management impacts on Australian savannas , 1211,1226,New Phytologist,February,2015,205,3
Floridoside and isofloridoside are synthesized by trehalose 6-phosphate synthase-like enzymes in the red alga Galdieria sulphuraria , 1227,1238,New Phytologist,February,2015,205,3
Long-chain bases and their phosphorylated derivatives differentially regulate cryptogein-induced production of reactive oxygen species in tobacco (Nicotiana tabacum) BY-2 cells , 1239,1249,New Phytologist,February,2015,205,3
Protein phosphatase 2A (PP2A) regulatory subunit B′γ interacts with cytoplasmic ACONITASE 3 and modulates the abundance of AOX1A and AOX1D in Arabidopsis thaliana , 1250,1263,New Phytologist,February,2015,205,3
Oxic microshield and local pH enhancement protects Zostera muelleri from sediment derived hydrogen sulphide , 1264,1276,New Phytologist,February,2015,205,3
Mesoporosity changes from cambium to mature tension wood: a new step toward the understanding of maturation stress generation in trees , 1277,1287,New Phytologist,February,2015,205,3
Transgenic hybrid aspen trees with increased gibberellin (GA) concentrations suggest that GA acts in parallel with FLOWERING LOCUS T2 to control shoot elongation , 1288,1295,New Phytologist,February,2015,205,3
Salicylic acid binding of mitochondrial alpha-ketoglutarate dehydrogenase E2 affects mitochondrial oxidative phosphorylation and electron transport chain components and plays a role in basal defense against tobacco mosaic virus in tomato , 1296,1307,New Phytologist,February,2015,205,3
Temporal variation in mycorrhizal diversity and carbon and nitrogen stable isotope abundance in the wintergreen meadow orchid Anacamptis morio , 1308,1319,New Phytologist,February,2015,205,3
Integration of trap- and root-derived nitrogen nutrition of carnivorous Dionaea muscipula , 1320,1329,New Phytologist,February,2015,205,3
"The velamen protects photosynthetic orchid roots against UV-B damage, and a large dated phylogeny implies multiple gains and losses of this function during the Cenozoic ", 1330,1341,New Phytologist,February,2015,205,3
Assessing the value of imperfect biocontainment nationally: rapeseed in the United Kingdom as an exemplar , 1342,1349,New Phytologist,February,2015,205,3
Integrating novel chemical weapons and evolutionarily increased competitive ability in success of a tropical invader , 1350,1359,New Phytologist,February,2015,205,3
A reciprocal cross design to map the genetic architecture of complex traits in apomictic plants , 1360,1367,New Phytologist,February,2015,205,3
Stomatal function has an element of hysteresis , 455,457,New Phytologist,January,2015,205,2
"Location, location, location – no more! The unravelling of chromatin remodeling regulatory aspects of plant metabolic gene clusters ", 458,460,New Phytologist,January,2015,205,2
"Belowground fine root productivity, traits, and trees ", 461,462,New Phytologist,January,2015,205,2
Secret of long life lies underground , 463,467,New Phytologist,January,2015,205,2
A snapshot of molecular plant–microbe interaction research , 468,471,New Phytologist,January,2015,205,2
Five decades of invasion genetics , 472,475,New Phytologist,January,2015,205,2
The importance of lipid modified proteins in plants , 476,489,New Phytologist,January,2015,205,2
Biological control of invasive plant species: a reassessment for the Anthropocene , 490,502,New Phytologist,January,2015,205,2
Regulation of metabolic gene clusters in Arabidopsis thaliana , 503,510,New Phytologist,January,2015,205,2
The Clp protease system is required for copper ion-dependent turnover of the PAA2/HMA8 copper transporter in chloroplasts , 511,517,New Phytologist,January,2015,205,2
Increases in atmospheric CO2 have little influence on transpiration of a temperate forest canopy , 518,525,New Phytologist,January,2015,205,2
Watermelon origin solved with molecular phylogenetics including Linnaean material: another example of museomics , 526,532,New Phytologist,January,2015,205,2
The nitrogen costs of photosynthesis in a diatom under current and future pCO2 , 533,543,New Phytologist,January,2015,205,2
"Arabidopsis HIT4, a regulator involved in heat-triggered reorganization of chromatin and release of transcriptional gene silencing, relocates from chromocenters to the nucleolus in response to heat stress ", 544,554,New Phytologist,January,2015,205,2
The Arabidopsis thaliana RNA-binding protein FCA regulates thermotolerance by modulating the detoxification of reactive oxygen species , 555,569,New Phytologist,January,2015,205,2
MAN3 gene regulates cadmium tolerance through the glutathione-dependent pathway in Arabidopsis thaliana , 570,582,New Phytologist,January,2015,205,2
"Evolution of selenium hyperaccumulation in Stanleya (Brassicaceae) as inferred from phylogeny, physiology and X-ray microprobe analysis ", 583,595,New Phytologist,January,2015,205,2
