title,start,end,journal,month,year,vol,issue
Mixed-linkage glucan:xyloglucan endotransglucosylase (MXE) re-models hemicelluloses in Equisetum shoots but not in barley shoots or Equisetum callus,111,122,New Phytologist,January,2013,197,1
Cold perception and gene expression differ in Olea europaea seed coat and embryo during drupe cold acclimation,123,138,New Phytologist,January,2013,197,1
Abscisic acid accumulation modulates auxin transport in the root tip to enhance proton secretion for maintaining root growth under moderate water stress,139,150,New Phytologist,January,2013,197,1
"PFT1, a transcriptional Mediator complex subunit, controls root hair differentiation through reactive oxygen species (ROS) distribution in Arabidopsis ",151,161,New Phytologist,January,2013,197,1
Association genetics of chemical wood properties in black poplar (Populus nigra),162,176,New Phytologist,January,2013,197,1
The role of C4 metabolism in the marine diatom Phaeodactylum tricornutum,177,185,New Phytologist,January,2013,197,1
18O enrichment in phosphorus pools extracted from soybean leaves,186,193,New Phytologist,January,2013,197,1
Down-regulation of PvTRE1 enhances nodule biomass and bacteroid number in the common bean,194,206,New Phytologist,January,2013,197,1
Nitric oxide generated by the rice blast fungus Magnaporthe oryzae drives plant infection,207,222,New Phytologist,January,2013,197,1
Overview of tomato (Solanum lycopersicum) candidate pathogen recognition genes reveals important Solanum R locus dynamics,223,237,New Phytologist,January,2013,197,1
Biogeographical patterns and determinants of invasion by forest pathogens in Europe,238,250,New Phytologist,January,2013,197,1
Phylogenetic and experimental evidence for host-specialized cryptic species in a biotrophic oomycete,251,263,New Phytologist,January,2013,197,1
The earliest records of internally stratified cyanobacterial and algal lichens from the Lower Devonian of the Welsh Borderland,264,275,New Phytologist,January,2013,197,1
Nuclear and chloroplast DNA phylogeography of Ficus hirta: obligate pollination mutualism and constraints on range expansion in response to climate change,276,289,New Phytologist,January,2013,197,1
Introgression and selection shaping the genome and adaptive loci of weedy rice in northern China,290,299,New Phytologist,January,2013,197,1
Molecular analysis of the parallel domestication of the common bean (Phaseolus vulgaris) in Mesoamerica and the Andes,300,313,New Phytologist,January,2013,197,1
Epigenetic variation creates potential for evolution of plant phenotypic plasticity,314,322,New Phytologist,January,2013,197,1
Role of vernalization and of duplicated FLOWERING LOCUS C in the perennial Arabidopsis lyrata,323,335,New Phytologist,January,2013,197,1
Competition between meiotic and apomictic pathways during ovule and seed development results in clonality,336,347,New Phytologist,January,2013,197,1
The New Phytologist class of 2012 – welcome to new Editors,959,960,New Phytologist,December,2012,196,4
Biomechanics of anther opening,961,962,New Phytologist,December,2012,196,4
Mitochondrial genome invaders: an unselfish role as molecular markers,963,965,New Phytologist,December,2012,196,4
Homoeolog expression bias and expression level dominance in allopolyploids,966,971,New Phytologist,December,2012,196,4
The North American Mycoflora project – the first steps on a long journey,972,974,New Phytologist,December,2012,196,4
"Plant evolutionary ecology: molecular genetics, global warming and invasions, and the novel approaches we are using to study adaptations ",975,977,New Phytologist,December,2012,196,4
Metabolic engineering of novel lignin in biomass crops,978,1000,New Phytologist,December,2012,196,4
Giant eucalypts – globally unique fire-adapted rain-forest trees?,1001,1014,New Phytologist,December,2012,196,4
Genomic tillage and the harvest of fungal phytopathogens,1015,1023,New Phytologist,December,2012,196,4
Eliminating the purple acid phosphatase AtPAP26 in Arabidopsis thaliana delays leaf senescence and impairs phosphorus remobilization,1024,1029,New Phytologist,December,2012,196,4
A biomechanical model of anther opening reveals the roles of dehydration and secondary thickening,1030,1037,New Phytologist,December,2012,196,4
"The mirror crack'd: both pigment and structure contribute to the glossy blue appearance of the mirror orchid, Ophrys speculum ",1038,1047,New Phytologist,December,2012,196,4
Suppression of Ku70/80 or Lig4 leads to decreased stable transformation and enhanced homologous recombination in rice,1048,1059,New Phytologist,December,2012,196,4
Molecular aspects of the antagonistic interaction of smoke-derived butenolides on the germination process of Grand Rapids lettuce (Lactuca sativa) achenes,1060,1073,New Phytologist,December,2012,196,4
Impact of SO2 on Arabidopsis thaliana transcriptome in wildtype and sulfite oxidase knockout plants analyzed by RNA deep sequencing,1074,1085,New Phytologist,December,2012,196,4
Arabidopsis mutants of sphingolipid fatty acid α-hydroxylases accumulate ceramides and salicylates,1086,1097,New Phytologist,December,2012,196,4
Proteaceae from severely phosphorus-impoverished soils extensively replace phospholipids with galactolipids and sulfolipids during leaf development to achieve a high photosynthetic phosphorus-use-efficiency,1098,1108,New Phytologist,December,2012,196,4
Carbon partitioning in soybean (Glycine max) leaves by combined 11C and 13C labeling,1109,1121,New Phytologist,December,2012,196,4
"The susceptibility of soil enzymes to inhibition by leaf litter tannins is dependent on the tannin chemistry, enzyme class and vegetation history ",1122,1132,New Phytologist,December,2012,196,4
Soil biotic impact on plant species shoot chemistry and hyperspectral reflectance patterns,1133,1144,New Phytologist,December,2012,196,4
The key host for an invasive forest pathogen also facilitates the pathogen's survival of wildfire in California forests,1145,1154,New Phytologist,December,2012,196,4
"An R2R3 MYB transcription factor in wheat, TaPIMP1, mediates host resistance to Bipolaris sorokiniana and drought stresses through regulation of defense- and stress-related genes ",1155,1170,New Phytologist,December,2012,196,4
Broad-spectrum resistance of Arabidopsis C24 to downy mildew is mediated by different combinations of isolate-specific loci,1171,1181,New Phytologist,December,2012,196,4
Identification of novel virulence genes and metabolic pathways required for full fitness of Pseudomonas savastanoi pv. savastanoi in olive (Olea europaea) knots,1182,1196,New Phytologist,December,2012,196,4
Transcription activator-like (TAL) effectors targeting OsSWEET genes enhance virulence on diverse rice (Oryza sativa) varieties when expressed individually in a TAL effector-deficient strain of Xanthomonas oryzae,1197,1207,New Phytologist,December,2012,196,4
The D3 F-box protein is a key component in host strigolactone responses essential for arbuscular mycorrhizal symbiosis,1208,1216,New Phytologist,December,2012,196,4
Comparative analysis of mitochondrial genomes of Rhizophagus irregularis – syn. Glomus irregulare – reveals a polymorphism induced by variability generating elements,1217,1227,New Phytologist,December,2012,196,4
"Intraspecific variation in mitochondrial genome sequence, structure, and gene content in Silene vulgaris, an angiosperm with pervasive cytoplasmic male sterility ",1228,1239,New Phytologist,December,2012,196,4
A multivariate analysis of variation in genome size and endoreduplication in angiosperms reveals strong phylogenetic signal and association with phenotypic traits,1240,1250,New Phytologist,December,2012,196,4
The genetic basis for natural variation in heteroblasty in Antirrhinum,1251,1259,New Phytologist,December,2012,196,4
Analysis of conifer FLOWERING LOCUS T/TERMINAL FLOWER1-like genes provides evidence for dramatic biochemical evolution in the angiosperm FT lineage,1260,1273,New Phytologist,December,2012,196,4
X-ray imaging of leaf venation networks,1274,1282,New Phytologist,December,2012,196,4
Introduction to a Virtual Special Issue on ecological stoichiometry and global change,649,651,New Phytologist,November,2012,196,3
Whole genome sequencing (WGS) meets biogeography and shows that genomic selection in forest trees is feasible,652,654,New Phytologist,November,2012,196,3
Keeping it in the family: segregation of genetic variation in Glomus irregulare,655,656,New Phytologist,November,2012,196,3
Differential gene expression within the cyanobacterial cell population of a lichen thallus,657,660,New Phytologist,November,2012,196,3
Centrifuge technique consistently overestimates vulnerability to water stress-induced cavitation in grapevines as confirmed with high-resolution computed tomography,661,665,New Phytologist,November,2012,196,3
The long wait for hybrid sterility in flowering plants,666,670,New Phytologist,November,2012,196,3
Synthetic biology,671,677,New Phytologist,November,2012,196,3
‘Raising the bar’: improving the standard and utility of weed and invasive plant research,678,680,New Phytologist,November,2012,196,3
Phylogenetic niche conservatism: what are the underlying evolutionary and ecological causes?,681,694,New Phytologist,November,2012,196,3
"Evolutionary adaptation of plant annexins has diversified their molecular structures, interactions and functional roles ",695,712,New Phytologist,November,2012,196,3
Genome resequencing reveals multiscale geographic structure and extensive linkage disequilibrium in the forest tree Populus trichocarpa,713,725,New Phytologist,November,2012,196,3
Initial characterization of shade avoidance response suggests functional diversity between Populus phytochrome B genes,726,737,New Phytologist,November,2012,196,3
A role for an endosperm-localized subtilase in the control of seed size in legumes,738,751,New Phytologist,November,2012,196,3
"Silicon nutrition increases grain yield, which, in turn, exerts a feed-forward stimulation of photosynthetic rates via enhanced mesophyll conductance and alters primary metabolism in rice ",752,762,New Phytologist,November,2012,196,3
Coexistence of plant and algal energy dissipation mechanisms in the moss Physcomitrella patens,763,773,New Phytologist,November,2012,196,3
